Rk,Team,Date,Unnamed: 3,Opp,Result,IP,H,R,ER,UER,HR,BB,IBB,SO,HBP,BK,WP,BF,BR
1462,NYM,2025-04-08,,MIA,"W, 10-5",9.0,7,5,5,0,1,3,0,14,0,0,0,36,10
1463,NYY,2025-04-08,@,DET,"L, 0-5",8.0,9,5,5,0,4,1,0,9,0,0,0,33,10
1464,ATH,2025-04-08,,SDP,"W, 10-4",9.0,11,4,3,1,1,2,0,9,0,0,0,41,14
1465,PHI,2025-04-08,@,ATL,"L, 5-7",8.0,11,7,7,0,1,6,0,8,0,0,2,41,17
1466,PIT,2025-04-08,,STL,"L, 3-5",9.0,7,5,5,0,0,2,0,10,0,0,2,37,10
1467,SDP,2025-04-08,@,ATH,"L, 4-10",8.0,13,10,10,0,1,3,0,7,0,0,1,39,16
1468,SEA,2025-04-08,,HOU,"L, 1-2 (12)",12.0,8,2,0,2,0,5,3,12,0,1,0,47,14
1469,SFG,2025-04-08,,CIN,"L, 0-1",9.0,8,1,1,0,0,1,0,6,0,0,0,34,9
1470,STL,2025-04-08,@,PIT,"W, 5-3",9.0,6,3,3,0,1,0,0,9,1,0,0,33,7
1471,TBR,2025-04-08,,LAA,"L, 3-4",9.0,6,4,4,0,1,6,1,7,0,0,0,39,12
1472,TEX,2025-04-08,@,CHC,"L, 6-10",8.0,12,10,6,4,1,6,1,5,1,0,1,43,20
1473,TOR,2025-04-08,@,BOS,"W, 6-1",9.0,8,1,1,0,0,1,0,12,0,0,1,35,10
1474,WSN,2025-04-08,,LAD,"W, 8-2",9.0,8,2,2,0,2,5,0,15,0,0,0,41,14
1475,ARI,2025-04-07,,BAL,"L, 1-5",9.0,7,5,5,0,1,5,0,6,0,0,0,38,12
1476,BAL,2025-04-07,@,ARI,"W, 5-1",9.0,5,1,1,0,0,0,0,3,1,0,0,33,6
1477,BOS,2025-04-07,,TOR,"L, 2-6",9.0,13,6,6,0,0,5,0,5,0,0,1,44,19
1478,CHC,2025-04-07,,TEX,"W, 7-0",9.0,3,0,0,0,0,2,0,9,0,0,0,31,5
1479,CIN,2025-04-07,@,SFG,"W, 2-0",9.0,4,0,0,0,0,1,0,7,0,0,1,32,5
1480,DET,2025-04-07,,NYY,"W, 6-2",9.0,7,2,1,1,0,3,0,8,0,0,0,36,11
1481,MIA,2025-04-07,@,NYM,"L, 0-2",8.0,9,2,2,0,0,5,0,5,0,0,0,36,14
1482,HOU,2025-04-07,@,SEA,"L, 3-4",8.0,4,4,4,0,1,2,0,6,0,0,0,30,6
1483,KCR,2025-04-07,,MIN,"W, 4-2",9.0,7,2,2,0,0,2,0,5,1,0,1,36,10
1484,LAD,2025-04-07,@,WSN,"L, 4-6",8.0,9,6,4,2,1,3,0,1,0,0,1,35,13
1485,MIN,2025-04-07,@,KCR,"L, 2-4",8.0,9,4,4,0,1,4,0,8,0,0,0,36,13
1486,NYM,2025-04-07,,MIA,"W, 2-0",9.0,7,0,0,0,0,3,0,8,0,0,0,33,10
1487,NYY,2025-04-07,@,DET,"L, 2-6",8.0,5,6,5,1,1,5,0,10,0,0,0,34,11
1488,ATH,2025-04-07,,SDP,"L, 4-5",9.0,9,5,5,0,2,1,0,5,0,1,0,36,10
1489,PIT,2025-04-07,,STL,"W, 8-4",9.0,9,4,4,0,2,3,0,11,0,0,0,38,12
1490,SDP,2025-04-07,@,ATH,"W, 5-4",9.0,10,4,4,0,2,2,0,6,0,0,0,38,12
1491,SEA,2025-04-07,,HOU,"W, 4-3",9.0,2,3,1,2,1,4,1,10,0,0,1,35,8
1492,SFG,2025-04-07,,CIN,"L, 0-2",9.0,5,2,2,0,0,3,1,13,1,0,0,35,9
1493,STL,2025-04-07,@,PIT,"L, 4-8",8.0,10,8,8,0,1,2,0,7,0,0,0,36,13
1494,TEX,2025-04-07,@,CHC,"L, 0-7",8.0,10,7,7,0,0,3,0,7,2,0,0,38,15
1495,TOR,2025-04-07,@,BOS,"W, 6-2",9.0,5,2,1,1,0,4,0,4,0,0,0,35,10
1496,WSN,2025-04-07,,LAD,"W, 6-4",9.0,9,4,4,0,1,3,0,11,0,0,0,38,12
1497,BOS,2025-04-06 (2),,STL,"W, 18-7",9.0,12,7,5,2,1,3,0,6,1,0,0,43,17
1498,STL,2025-04-06 (2),@,BOS,"L, 7-18",8.0,21,18,15,3,1,4,0,5,0,0,1,50,26
1499,BOS,2025-04-06 (1),,STL,"W, 5-4 (10)",10.0,11,4,4,0,0,6,0,12,2,0,0,47,19
1500,STL,2025-04-06 (1),@,BOS,"L, 4-5 (10)",9.1,8,5,4,1,1,8,1,13,0,0,0,42,16
1501,LAA,2025-04-06,,CLE,"W, 6-2",9.0,3,2,2,0,1,4,1,10,1,0,0,35,8
1502,ARI,2025-04-06,@,WSN,"L, 4-5",8.0,9,5,5,0,0,5,0,7,2,0,0,38,16
1503,BAL,2025-04-06,@,KCR,"L, 1-4",8.0,12,4,1,3,0,1,0,7,0,0,1,35,14
1504,CHC,2025-04-06,,SDP,"L, 7-8",9.0,13,8,7,1,1,8,0,10,1,0,0,49,22
1505,CHW,2025-04-06,@,DET,"L, 3-4",8.1,7,4,4,0,0,8,0,5,0,0,0,39,15
1506,CIN,2025-04-06,@,MIL,"L, 2-8",8.0,8,8,8,0,2,3,0,5,0,0,0,35,11
1507,CLE,2025-04-06,@,LAA,"L, 2-6",8.0,9,6,4,2,3,1,1,5,1,0,0,36,11
1508,COL,2025-04-06,,ATH,"W, 12-5",9.0,9,5,5,0,2,3,0,13,0,0,0,38,12
1509,DET,2025-04-06,,CHW,"W, 4-3",9.0,4,3,2,1,0,3,0,4,1,0,0,34,8
1510,HOU,2025-04-06,@,MIN,"W, 9-7 (10)",10.0,12,7,7,0,0,5,0,12,0,0,0,46,17
1511,KCR,2025-04-06,,BAL,"W, 4-1",9.0,4,1,0,1,0,1,0,12,0,0,0,32,6
1512,LAD,2025-04-06,@,PHI,"L, 7-8",8.0,6,8,8,0,1,11,0,7,0,0,3,40,17
1513,MIL,2025-04-06,,CIN,"W, 8-2",9.0,5,2,2,0,1,3,0,11,0,0,0,34,8
1514,MIN,2025-04-06,,HOU,"L, 7-9 (10)",10.0,13,9,7,2,1,4,0,9,1,0,0,47,19
1515,NYM,2025-04-06,,TOR,"W, 2-1",9.0,4,1,1,0,0,5,0,8,3,0,0,38,12
1516,NYY,2025-04-06,@,PIT,"L, 4-5 (11)",10.1,7,5,4,1,0,5,1,12,0,0,0,43,12
1517,ATH,2025-04-06,@,COL,"L, 5-12",8.0,14,12,12,0,1,3,0,11,2,0,0,42,19
1518,PHI,2025-04-06,,LAD,"W, 8-7",9.0,9,7,7,0,2,2,0,10,1,0,0,39,12
1519,PIT,2025-04-06,,NYY,"W, 5-4 (11)",11.0,8,4,4,0,0,3,1,13,0,0,0,45,12
1520,SDP,2025-04-06,@,CHC,"W, 8-7",9.0,6,7,7,0,1,8,0,8,0,2,0,40,14
1521,SEA,2025-04-06,@,SFG,"L, 4-5",8.2,7,5,5,0,1,3,0,9,0,0,0,36,10
1522,SFG,2025-04-06,,SEA,"W, 5-4",9.0,11,4,4,0,2,3,1,6,2,0,0,42,16
1523,TBR,2025-04-06,@,TEX,"L, 3-4",8.2,7,4,3,1,1,2,0,10,0,0,0,35,10
1524,TEX,2025-04-06,,TBR,"W, 4-3",9.0,7,3,3,0,0,2,0,6,0,0,2,35,9
1525,TOR,2025-04-06,@,NYM,"L, 1-2",8.0,7,2,2,0,0,3,0,9,1,0,0,33,11
1526,WSN,2025-04-06,,ARI,"W, 5-4",9.0,9,4,4,0,1,3,0,11,0,0,0,39,12
1527,LAA,2025-04-05,,CLE,"W, 10-4",9.0,7,4,3,1,2,4,1,7,0,0,3,37,11
1528,ARI,2025-04-05,@,WSN,"L, 3-4",8.0,6,4,4,0,0,2,0,16,0,0,0,30,8
1529,ATL,2025-04-05,,MIA,"L, 0-4",9.0,10,4,4,0,2,5,0,10,0,0,1,40,15
1530,BAL,2025-04-05,@,KCR,"W, 8-1",9.0,5,1,1,0,1,3,0,6,1,0,1,35,9
1531,CHC,2025-04-05,,SDP,"W, 7-1",9.0,8,1,1,0,0,1,0,7,1,0,0,35,10
1532,CHW,2025-04-05,@,DET,"L, 2-7",8.0,10,7,7,0,2,4,0,8,1,0,0,38,15
1533,CIN,2025-04-05,@,MIL,"W, 11-7",9.0,12,7,5,2,0,4,0,12,0,0,0,43,16
1534,CLE,2025-04-05,@,LAA,"L, 4-10",8.0,12,10,10,0,4,5,0,9,1,0,1,41,18
1535,COL,2025-04-05,,ATH,"L, 4-7",9.0,11,7,6,1,2,7,0,6,0,0,2,41,18
1536,DET,2025-04-05,,CHW,"W, 7-2",9.0,8,2,2,0,0,3,0,7,0,0,0,35,11
1537,MIA,2025-04-05,@,ATL,"W, 4-0",9.0,7,0,0,0,0,2,0,11,0,0,0,34,9
1538,HOU,2025-04-05,@,MIN,"L, 1-6",8.0,6,6,5,1,1,4,0,10,1,0,0,35,11
1539,KCR,2025-04-05,,BAL,"L, 1-8",9.0,12,8,8,0,0,5,0,7,0,0,1,42,17
1540,LAD,2025-04-05,@,PHI,"W, 3-1",9.0,4,1,1,0,0,2,0,8,1,0,0,32,7
1541,MIL,2025-04-05,,CIN,"L, 7-11",9.0,14,11,11,0,4,2,0,6,1,0,0,42,17
1542,MIN,2025-04-05,,HOU,"W, 6-1",9.0,9,1,1,0,1,2,0,13,1,0,0,39,12
1543,NYM,2025-04-05,,TOR,"W, 3-2",9.0,10,2,2,0,0,4,0,11,0,0,1,40,14
1544,NYY,2025-04-05,@,PIT,"W, 10-4",9.0,4,4,4,0,0,5,0,10,0,0,0,34,9
1545,ATH,2025-04-05,@,COL,"W, 7-4",9.0,9,4,4,0,2,3,0,5,0,0,1,38,12
1546,PHI,2025-04-05,,LAD,"L, 1-3",9.0,7,3,3,0,2,2,0,3,0,0,0,35,9
1547,PIT,2025-04-05,,NYY,"L, 4-10",9.0,14,10,10,0,2,2,0,7,2,0,0,43,18
1548,SDP,2025-04-05,@,CHC,"L, 1-7",8.0,11,7,7,0,2,8,0,8,0,0,0,44,21
1549,SEA,2025-04-05,@,SFG,"L, 1-4",8.0,10,4,4,0,0,4,0,5,0,0,0,35,14
1550,SFG,2025-04-05,,SEA,"W, 4-1",9.0,7,1,1,0,1,6,0,5,0,0,0,36,13
1551,TBR,2025-04-05,@,TEX,"L, 4-6",8.0,4,6,6,0,3,6,1,12,1,0,0,35,11
1552,TEX,2025-04-05,,TBR,"W, 6-4",9.0,10,4,4,0,2,0,0,5,0,0,0,36,10
1553,TOR,2025-04-05,@,NYM,"L, 2-3",8.2,8,3,3,0,0,3,0,11,0,0,1,37,11
1554,WSN,2025-04-05,,ARI,"W, 4-3",9.0,5,3,3,0,0,6,0,2,0,0,1,36,12
1555,LAA,2025-04-04,,CLE,"L, 6-8",9.0,10,8,8,0,3,6,0,11,0,0,0,41,16
1556,ARI,2025-04-04,@,WSN,"W, 6-4",9.0,8,4,4,0,3,0,0,6,0,0,0,34,8
1557,ATL,2025-04-04,,MIA,"W, 10-0",9.0,4,0,0,0,0,0,0,12,0,0,0,31,4
1558,BAL,2025-04-04,@,KCR,"L, 2-8",8.0,11,8,7,1,0,2,1,5,1,0,1,40,15
1559,BOS,2025-04-04,,STL,"W, 13-9",9.0,14,9,8,1,2,2,0,9,0,0,0,42,17
1560,CHC,2025-04-04,,SDP,"W, 3-1",9.0,6,1,1,0,1,1,0,6,0,0,0,34,7
1561,CHW,2025-04-04,@,DET,"L, 4-7",8.0,10,7,7,0,3,5,0,9,2,0,0,41,17
1562,CIN,2025-04-04,@,MIL,"L, 2-3",8.0,5,3,3,0,1,4,0,5,0,0,0,32,10
1563,CLE,2025-04-04,@,LAA,"W, 8-6",9.0,12,6,4,2,2,4,0,14,1,0,0,45,17
1564,COL,2025-04-04,,ATH,"L, 3-6 (11)",11.0,11,6,4,2,1,3,0,7,0,0,1,45,14
1565,DET,2025-04-04,,CHW,"W, 7-4",9.0,7,4,4,0,0,4,0,11,0,0,0,38,11
1566,MIA,2025-04-04,@,ATL,"L, 0-10",8.0,16,10,10,0,2,3,0,9,1,0,0,44,20
1567,KCR,2025-04-04,,BAL,"W, 8-2",9.0,6,2,1,1,0,2,0,5,0,0,0,33,9
1568,LAD,2025-04-04,@,PHI,"L, 2-3",8.0,5,3,2,1,0,5,1,7,0,0,2,32,10
1569,MIL,2025-04-04,,CIN,"W, 3-2",9.0,5,2,0,2,0,3,0,7,1,0,0,37,10
1570,NYM,2025-04-04,,TOR,"W, 5-0",9.0,4,0,0,0,0,3,0,10,0,0,1,34,7
1571,NYY,2025-04-04,@,PIT,"W, 9-4",9.0,9,4,4,0,2,3,0,11,0,0,0,38,12
1572,ATH,2025-04-04,@,COL,"W, 6-3 (11)",11.0,11,3,3,0,0,6,2,14,0,0,0,47,17
1573,PHI,2025-04-04,,LAD,"W, 3-2",9.0,5,2,2,0,1,4,0,11,0,0,0,33,9
1574,PIT,2025-04-04,,NYY,"L, 4-9",9.0,13,9,9,0,1,6,0,11,3,0,0,47,22
1575,SDP,2025-04-04,@,CHC,"L, 1-3",8.0,3,3,2,1,0,7,0,5,1,0,0,36,11
1576,SEA,2025-04-04,@,SFG,"L, 9-10 (11)",10.2,17,10,9,1,1,6,2,12,0,0,1,56,23
1577,SFG,2025-04-04,,SEA,"W, 10-9 (11)",11.0,15,9,5,4,2,7,1,8,0,0,1,56,22
1578,STL,2025-04-04,@,BOS,"L, 9-13",8.0,16,13,13,0,2,8,0,3,0,0,0,46,24
1579,TBR,2025-04-04,@,TEX,"L, 2-5",8.0,6,5,5,0,1,2,0,4,1,0,0,31,9
1580,TEX,2025-04-04,,TBR,"W, 5-2",9.0,6,2,2,0,0,2,0,11,0,0,3,34,8
1581,TOR,2025-04-04,@,NYM,"L, 0-5",8.0,4,5,5,0,1,4,1,1,0,0,0,31,8
1582,WSN,2025-04-04,,ARI,"L, 4-6",9.0,11,6,6,0,2,2,0,6,0,0,0,39,13
1583,ARI,2025-04-03,@,NYY,"L, 7-9",8.0,12,9,9,0,3,5,1,7,0,0,0,41,17
1584,BAL,2025-04-03,,BOS,"L, 4-8",9.0,11,8,8,0,3,2,0,11,0,0,0,40,13
1585,BOS,2025-04-03,@,BAL,"W, 8-4",9.0,8,4,4,0,1,3,0,11,1,0,0,37,12
1586,CIN,2025-04-03,@,MIL,"L, 0-1",8.0,5,1,0,1,0,1,0,4,0,0,1,30,7
1587,COL,2025-04-03,@,PHI,"L, 1-3",8.0,11,3,1,2,1,4,0,7,0,0,1,37,16
1588,HOU,2025-04-03,@,MIN,"W, 5-2",9.0,5,2,2,0,0,0,0,11,0,0,0,32,6
1589,MIL,2025-04-03,,CIN,"W, 1-0",9.0,2,0,0,0,0,3,0,9,0,0,0,33,6
1590,MIN,2025-04-03,,HOU,"L, 2-5",9.0,9,5,5,0,2,0,0,12,2,1,0,37,11
1591,NYY,2025-04-03,,ARI,"W, 9-7",9.0,8,7,7,0,1,5,0,9,0,0,0,39,13
1592,PHI,2025-04-03,,COL,"W, 3-1",9.0,8,1,1,0,0,2,0,10,1,0,0,37,12
1593,LAA,2025-04-02,@,STL,"L, 5-12",8.0,12,12,11,1,3,8,1,9,0,0,0,43,20
1594,ARI,2025-04-02,@,NYY,"W, 4-3",9.0,6,3,3,0,1,0,0,16,0,0,1,34,6
1595,ATL,2025-04-02,@,LAD,"L, 5-6",8.1,9,6,6,0,3,4,0,8,1,0,0,37,14
1596,BAL,2025-04-02,,BOS,"L, 0-3",9.0,10,3,3,0,1,3,0,9,0,0,0,37,13
1597,BOS,2025-04-02,@,BAL,"W, 3-0",9.0,4,0,0,0,0,2,0,9,0,0,0,31,6
1598,CHC,2025-04-02,@,ATH,"W, 10-2",9.0,5,2,2,0,1,5,0,8,0,0,0,36,11
1599,CHW,2025-04-02,,MIN,"L, 1-6",9.0,8,6,6,0,2,0,0,4,1,0,0,36,10
1600,CIN,2025-04-02,,TEX,"L, 0-1",9.0,3,1,1,0,0,2,0,9,0,0,0,32,5
1601,CLE,2025-04-02,@,SDP,"L, 2-5",8.0,10,5,5,0,2,2,0,5,0,0,0,36,12
1602,COL,2025-04-02,@,PHI,"L, 1-5",8.0,12,5,5,0,0,2,1,4,0,0,0,38,14
1603,DET,2025-04-02,@,SEA,"L, 2-3",8.0,6,3,3,0,1,3,0,9,0,0,0,32,9
1604,MIA,2025-04-02,,NYM,"L, 5-6 (11)",11.0,9,6,4,2,1,3,0,9,0,0,0,44,12
1605,HOU,2025-04-02,,SFG,"L, 3-6",9.0,6,6,6,0,3,5,0,16,0,0,1,38,11
1606,KCR,2025-04-02,@,MIL,"L, 2-3 (11)",10.1,8,3,1,2,1,7,2,17,0,1,1,46,15
1607,LAD,2025-04-02,,ATL,"W, 6-5",9.0,8,5,0,5,0,5,0,8,0,0,1,41,15
1608,MIL,2025-04-02,,KCR,"W, 3-2 (11)",11.0,4,2,1,1,0,1,0,14,0,0,0,37,5
1609,MIN,2025-04-02,@,CHW,"W, 6-1",9.0,6,1,1,0,1,1,0,7,0,0,0,35,7
1610,NYM,2025-04-02,@,MIA,"W, 6-5 (11)",11.0,13,5,3,2,0,4,0,11,0,1,1,50,17
1611,NYY,2025-04-02,,ARI,"L, 3-4",9.0,3,4,4,0,1,7,0,6,0,0,0,35,10
1612,ATH,2025-04-02,,CHC,"L, 2-10",9.0,11,10,9,1,2,7,0,9,1,0,0,47,19
1613,PHI,2025-04-02,,COL,"W, 5-1",9.0,4,1,1,0,1,2,0,14,1,0,1,33,7
1614,PIT,2025-04-02,@,TBR,"W, 4-2",9.0,4,2,1,1,0,2,0,8,0,0,1,33,6
1615,SDP,2025-04-02,,CLE,"W, 5-2",9.0,8,2,2,0,0,1,0,9,0,0,0,35,9
1616,SEA,2025-04-02,,DET,"W, 3-2",9.0,6,2,2,0,1,4,0,8,0,0,0,37,10
1617,SFG,2025-04-02,@,HOU,"W, 6-3",9.0,7,3,3,0,0,5,0,14,0,0,0,39,12
1618,STL,2025-04-02,,LAA,"W, 12-5",9.0,6,5,5,0,2,1,0,11,2,0,0,36,9
1619,TBR,2025-04-02,,PIT,"L, 2-4",9.0,8,4,4,0,1,3,0,5,2,0,0,39,13
1620,TEX,2025-04-02,@,CIN,"W, 1-0",9.0,3,0,0,0,0,0,0,10,0,0,0,30,4
1621,TOR,2025-04-02,,WSN,"W, 4-2",9.0,5,2,2,0,1,2,0,7,0,0,0,33,7
1622,WSN,2025-04-02,@,TOR,"L, 2-4",8.0,10,4,3,1,1,2,0,6,1,0,0,37,13
1623,LAA,2025-04-01,@,STL,"W, 9-7 (11)",11.0,11,7,4,3,1,3,1,9,0,0,1,47,15
1624,ARI,2025-04-01,@,NYY,"W, 7-5",9.0,5,5,3,2,3,3,0,14,0,0,1,36,9
1625,ATL,2025-04-01,@,LAD,"L, 1-3",8.0,5,3,3,0,1,0,0,7,2,0,0,31,7
1626,CHC,2025-04-01,@,ATH,"W, 7-4",9.0,8,4,4,0,2,2,0,6,0,0,0,35,10
1627,CHW,2025-04-01,,MIN,"L, 3-8",9.0,10,8,8,0,1,6,0,7,1,0,0,42,17
1628,CIN,2025-04-01,,TEX,"L, 0-1",9.0,4,1,1,0,1,4,0,6,1,0,0,36,10
1629,CLE,2025-04-01,@,SDP,"L, 0-7",8.0,10,7,5,2,1,7,0,3,0,0,2,38,17
1630,DET,2025-04-01,@,SEA,"W, 4-1",9.0,1,1,1,0,0,4,0,7,1,0,1,32,6
1631,MIA,2025-04-01,,NYM,"W, 4-2",9.0,5,2,2,0,1,1,0,6,0,0,0,33,6
1632,HOU,2025-04-01,,SFG,"L, 1-3",9.0,4,3,3,0,1,4,0,13,1,0,0,37,10
1633,KCR,2025-04-01,@,MIL,"L, 0-5",8.0,7,5,4,1,2,3,0,8,0,0,1,33,10
1634,LAD,2025-04-01,,ATL,"W, 3-1",9.0,3,1,0,1,0,4,0,10,0,0,0,33,7
1635,MIL,2025-04-01,,KCR,"W, 5-0",9.0,4,0,0,0,0,4,1,9,1,0,0,36,9
1636,MIN,2025-04-01,@,CHW,"W, 8-3",9.0,9,3,3,0,1,1,0,13,0,0,0,36,10
1637,NYM,2025-04-01,@,MIA,"L, 2-4",8.0,3,4,2,2,1,1,0,9,0,0,0,29,6
1638,NYY,2025-04-01,,ARI,"L, 5-7",9.0,5,7,7,0,2,7,0,11,0,0,0,38,12
1639,ATH,2025-04-01,,CHC,"L, 4-7",9.0,9,7,6,1,2,3,1,8,0,0,0,40,13
1640,PIT,2025-04-01,@,TBR,"L, 0-7",8.0,10,7,7,0,1,6,0,4,0,0,1,39,16
1641,SDP,2025-04-01,,CLE,"W, 7-0",9.0,2,0,0,0,0,3,0,16,2,0,0,34,7
1642,SEA,2025-04-01,,DET,"L, 1-4",9.0,8,4,4,0,1,1,0,13,0,0,0,36,9
1643,SFG,2025-04-01,@,HOU,"W, 3-1",9.0,7,1,1,0,1,0,0,7,0,0,1,31,7
1644,STL,2025-04-01,,LAA,"L, 7-9 (11)",11.0,10,9,7,2,0,2,1,6,0,0,0,42,12
1645,TBR,2025-04-01,,PIT,"W, 7-0",9.0,9,0,0,0,0,0,0,15,0,0,0,34,9
1646,TEX,2025-04-01,@,CIN,"W, 1-0",9.0,4,0,0,0,0,0,0,8,0,0,1,30,4
1647,TOR,2025-04-01,,WSN,"W, 5-3",9.0,6,3,3,0,0,4,0,12,0,0,0,35,10
1648,WSN,2025-04-01,@,TOR,"L, 3-5",8.0,12,5,3,2,0,2,0,7,1,0,0,38,15
1649,LAA,2025-03-31,@,STL,"W, 5-4 (10)",10.0,11,4,3,1,2,5,1,9,0,1,0,45,16
1650,ATL,2025-03-31,@,LAD,"L, 1-6",8.0,9,6,6,0,2,6,0,7,0,0,1,38,15
1651,BAL,2025-03-31,,BOS,"W, 8-5",9.0,8,5,5,0,0,4,0,13,0,0,1,39,12
1652,BOS,2025-03-31,@,BAL,"L, 5-8",8.0,15,8,8,0,0,3,0,7,0,0,0,38,18
1653,CHC,2025-03-31,@,ATH,"W, 18-3",9.0,10,3,3,0,1,2,0,6,0,0,0,38,12
1654,CHW,2025-03-31,,MIN,"W, 9-0",9.0,2,0,0,0,0,4,0,13,1,0,0,35,8
1655,CIN,2025-03-31,,TEX,"W, 14-3",9.0,5,3,3,0,1,4,0,9,0,0,2,36,9
1656,CLE,2025-03-31,@,SDP,"L, 2-7",8.0,12,7,7,0,0,5,0,4,0,0,0,39,18
1657,COL,2025-03-31,@,PHI,"L, 1-6",8.0,11,6,6,0,3,1,0,5,0,0,0,34,12
1658,DET,2025-03-31,@,SEA,"W, 9-6",9.0,8,6,6,0,3,6,0,9,0,0,0,41,14
1659,MIA,2025-03-31,,NYM,"L, 4-10",9.0,11,10,10,0,4,3,0,4,2,0,0,41,16
1660,HOU,2025-03-31,,SFG,"L, 2-7",9.0,9,7,7,0,1,5,0,10,0,0,0,41,14
1661,KCR,2025-03-31,@,MIL,"W, 11-1",9.0,6,1,1,0,0,3,0,11,1,0,0,36,10
1662,LAD,2025-03-31,,ATL,"W, 6-1",9.0,4,1,1,0,1,4,0,14,0,0,0,35,8
1663,MIL,2025-03-31,,KCR,"L, 1-11",9.0,14,11,11,0,2,5,0,7,2,0,0,48,21
1664,MIN,2025-03-31,@,CHW,"L, 0-9",8.0,8,9,9,0,3,5,0,5,0,0,1,38,14
1665,NYM,2025-03-31,@,MIA,"W, 10-4",9.0,9,4,4,0,2,4,0,12,1,0,0,40,14
1666,ATH,2025-03-31,,CHC,"L, 3-18",9.0,21,18,16,2,4,10,0,7,1,0,0,60,32
1667,PHI,2025-03-31,,COL,"W, 6-1",9.0,6,1,1,0,1,4,0,13,0,0,0,37,10
1668,PIT,2025-03-31,@,TBR,"L, 1-6",8.0,10,6,6,0,0,5,0,10,0,0,0,38,15
1669,SDP,2025-03-31,,CLE,"W, 7-2",9.0,8,2,2,0,2,1,0,8,1,0,1,35,10
1670,SEA,2025-03-31,,DET,"L, 6-9",9.0,18,9,9,0,1,4,0,5,0,0,0,46,22
1671,SFG,2025-03-31,@,HOU,"W, 7-2",9.0,3,2,2,0,0,3,0,10,1,0,0,34,7
1672,STL,2025-03-31,,LAA,"L, 4-5 (10)",10.0,4,5,4,1,0,5,1,10,0,0,0,39,9
1673,TBR,2025-03-31,,PIT,"W, 6-1",9.0,4,1,1,0,0,0,0,10,0,0,0,31,4
1674,TEX,2025-03-31,@,CIN,"L, 3-14",8.0,14,14,10,4,3,4,0,8,2,0,1,44,21
1675,TOR,2025-03-31,,WSN,"W, 5-2",9.0,5,2,2,0,2,3,0,9,0,0,2,35,8
1676,WSN,2025-03-31,@,TOR,"L, 2-5",8.0,10,5,5,0,1,3,0,3,1,0,0,36,14
1677,LAA,2025-03-30,@,CHW,"W, 3-2",9.0,7,2,2,0,1,2,0,6,0,0,1,34,9
1678,ARI,2025-03-30,,CHC,"W, 10-6",9.0,9,6,6,0,3,4,0,10,0,0,0,39,13
1679,ATL,2025-03-30,@,SDP,"L, 0-5",8.0,9,5,5,0,0,6,0,9,0,0,1,37,15
1680,BAL,2025-03-30,@,TOR,"L, 1-3",8.0,7,3,3,0,1,2,0,6,0,0,0,34,10
1681,BOS,2025-03-30,@,TEX,"L, 2-3",8.0,6,3,3,0,2,0,0,5,0,0,0,30,6
1682,CHC,2025-03-30,@,ARI,"L, 6-10",8.0,14,10,10,0,1,9,1,6,0,0,0,46,23
1683,CHW,2025-03-30,,LAA,"L, 2-3",9.0,6,3,1,2,1,2,0,6,1,0,0,34,10
1684,CIN,2025-03-30,,SFG,"L, 3-6",9.0,7,6,4,2,2,2,0,7,0,0,0,37,10
1685,CLE,2025-03-30,@,KCR,"W, 6-2",9.0,5,2,0,2,0,4,0,6,2,0,0,38,12
1686,COL,2025-03-30,@,TBR,"L, 4-6",8.0,9,6,6,0,1,3,0,7,1,0,0,37,13
1687,MIA,2025-03-30,,PIT,"W, 3-2",9.0,5,2,1,1,1,5,0,9,0,0,0,35,10
1688,KCR,2025-03-30,,CLE,"L, 2-6",9.0,11,6,6,0,3,6,0,6,0,0,0,42,17
1689,MIL,2025-03-30,@,NYY,"L, 3-12",8.0,11,12,12,0,4,4,1,6,1,0,1,39,16
1690,MIN,2025-03-30,@,STL,"L, 2-9",8.0,10,9,9,0,3,5,0,4,0,0,1,38,15
1691,NYY,2025-03-30,,MIL,"W, 12-3",9.0,6,3,3,0,1,2,0,10,0,0,0,35,8
1692,ATH,2025-03-30,@,SEA,"L, 1-2",8.0,5,2,2,0,1,0,0,9,0,0,0,28,5
1693,PHI,2025-03-30,@,WSN,"L, 1-5",8.0,9,5,5,0,2,0,0,11,1,0,0,33,10
1694,PIT,2025-03-30,@,MIA,"L, 2-3",8.0,7,3,2,1,1,2,0,5,1,0,1,33,10
1695,SDP,2025-03-30,,ATL,"W, 5-0",9.0,1,0,0,0,0,1,0,8,0,0,0,27,2
1696,SEA,2025-03-30,,ATH,"W, 2-1",9.0,4,1,1,0,1,3,0,8,0,0,0,34,8
1697,SFG,2025-03-30,@,CIN,"W, 6-3",9.0,5,3,3,0,2,2,0,5,0,0,0,32,7
1698,STL,2025-03-30,,MIN,"W, 9-2",9.0,5,2,2,0,1,2,0,5,0,0,1,34,7
1699,TBR,2025-03-30,,COL,"W, 6-4",9.0,9,4,4,0,1,0,0,10,1,0,1,36,10
1700,TEX,2025-03-30,,BOS,"W, 3-2",9.0,5,2,1,1,0,5,1,11,1,0,0,39,12
1701,TOR,2025-03-30,,BAL,"W, 3-1",9.0,9,1,1,0,0,2,0,11,0,0,1,37,11
1702,WSN,2025-03-30,,PHI,"W, 5-1",9.0,8,1,1,0,0,4,0,6,1,0,1,38,13
